date,kospi,nasdaq,euro_stoxx,ftse,nikkei,korea_bond_03,korea_bond_10,america_bond_03,america_bond_10,gold,brazil,taiwan,india
2021-04-20,3220.7,13786.27,3940.46,6859.87,29100.38,113165.0,69670.0,86.27,114.51,1777.25,120062.0,17323.869140625,47705.80078125
2021-04-21,3171.66,13950.22,3976.41,6895.29,28508.55,113235.0,69665.0,86.29,114.57,1793.46,119716.5,17202.109375,47893.236328125
2021-04-22,3177.52,13818.41,4014.8,6938.24,29188.17,113300.0,69780.0,86.28,114.66,1783.94,119371.0,17096.970703125,48080.671875
2021-04-23,3186.1,14016.81,4013.34,6938.56,29020.63,113250.0,69475.0,86.26,114.51,1777.18,120530.0,17300.26953125,47878.44921875
2021-04-26,3217.53,14138.78,4020.83,6963.12,29126.23,113210.0,69215.0,86.24,114.39,1780.19,120595.0,17572.2890625,48386.51171875
2021-04-27,3215.42,14090.22,4011.91,6944.97,28991.89,113210.0,69325.0,86.23,113.94,1776.69,119388.0,17595.900390625,48944.140625
2021-04-28,3181.47,14051.03,4015.03,6963.67,29053.97,113200.0,69245.0,86.25,114.09,1781.32,121053.0,17567.529296875,49733.83984375
2021-04-29,3174.07,14082.55,3996.9,6961.48,28933.300000000003,113195.0,69180.0,86.27,113.89,1771.24,120066.0,17566.66015625,49765.94140625
2021-04-30,3147.86,13962.68,3974.74,6969.81,28812.63,113140.0,69005.0,86.28,113.99,1768.59,118894.0,17394.5048828125,48782.359375
2021-05-03,3127.2,13895.12,4000.25,6946.49,28985.543333333335,113130.0,68990.0,86.26,114.11,1792.36,119209.0,17222.349609375,48718.51953125
2021-05-04,3147.37,13633.5,3924.8,6923.17,29158.456666666665,113110.0,69025.0,86.26,114.26,1778.48,117712.0,16933.779296875,48253.51171875
2021-05-06,3178.74,13632.84,3999.44,7076.17,29331.37,113190.0,69175.0,86.28,114.45,1815.18,119921.0,16994.359375,48949.76171875
2021-05-07,3197.2,13752.24,4034.25,7129.71,29357.82,113160.0,69040.0,86.31,114.49,1830.48,122038.0,17285.0,49226.0859375
2021-05-10,3249.3,13401.86,4023.35,7123.68,29518.34,113215.0,68955.0,86.28,114.26,1835.44,121909.0,17235.609375,49502.41015625
2021-05-11,3209.43,13389.43,3946.06,6947.99,28608.59,113215.0,69010.0,86.27,114.07,1836.94,122964.0,16583.130859375,49161.80859375
2021-05-12,3161.66,13031.68,3947.43,7004.63,28147.51,113230.0,69065.0,86.26,113.52,1815.44,119710.0,15902.3701171875,48690.80078125
2021-05-13,3122.11,13124.99,3952.45,6963.33,27448.01,113170.0,68910.0,86.28,113.9,1826.57,120706.0,15670.099609375,48711.67578125
2021-05-14,3153.32,13429.98,4017.44,7043.61,28084.47,113225.0,68880.0,86.28,114.15,1842.19,121881.0,15827.08984375,48732.55078125
2021-05-17,3134.52,13379.05,4006.84,7032.85,27824.83,113270.0,69140.0,86.28,114.04,1866.13,122938.0,15353.8896484375,49580.73046875
2021-05-18,3173.05,13303.64,4005.34,7034.24,28406.84,113340.0,69120.0,86.29,114.04,1868.22,122980.0,16145.98046875,50193.328125
2021-05-20,3162.28,13535.74,3999.91,7019.79,28098.25,113335.0,69050.0,86.3,114.17,1876.69,122701.0,16042.3603515625,49564.859375
2021-05-21,3156.42,13470.99,4025.78,7018.05,28317.83,113325.0,69115.0,86.28,114.21,1880.3,122592.0,16302.0595703125,50540.48046875
2021-05-24,3144.3,13661.17,4035.58,7051.59,28364.61,113325.0,69140.0,86.3,114.32,1881.07,124032.0,16338.2900390625,50651.8984375
2021-05-25,3171.32,13657.17,4036.04,7029.79,28553.98,113265.0,69120.0,86.3,114.74,1899.26,122988.0,16595.669921875,50637.53125
2021-05-26,3168.43,13738.0,4031.67,7026.93,28642.19,113220.0,69120.0,86.32,114.61,1896.44,123989.0,16643.689453125,51017.51953125
2021-05-27,3165.51,13736.28,4039.21,7019.67,28549.01,113315.0,69205.0,86.32,114.41,1896.08,124367.0,16601.609375,51115.21875
2021-05-28,3188.73,13748.74,4070.56,7022.61,29149.41,113145.0,69060.0,86.32,114.4,1902.64,125561.0,16870.859375,51422.87890625
2021-05-31,3203.92,13742.61,4039.46,7051.535,28860.08,113000.0,68840.0,86.305,114.35,1906.36,126216.0,17068.4296875,51937.44140625
2021-06-01,3221.87,13736.48,4071.75,7080.46,28814.34,113065.0,68835.0,86.29,114.3,1900.19,128267.0,17162.380859375,51934.87890625
2021-06-02,3224.23,13756.33,4088.5,7108.0,28946.14,113070.0,68710.0,86.3,114.43,1907.94,129601.0,17165.0390625,51849.48046875
2021-06-03,3247.43,13614.51,4079.24,7064.35,29058.11,113120.0,68785.0,86.27,114.14,1870.57,129863.5,17246.16015625,52232.4296875
2021-06-04,3240.08,13814.49,4089.38,7069.04,28941.52,113035.0,68900.0,86.3,114.77,1889.97,130126.0,17147.41015625,52100.05078125
2021-06-07,3252.12,13881.72,4097.65,7077.22,29019.24,113090.0,68990.0,86.29,114.68,1899.0,130776.0,17083.91015625,52328.51171875
2021-06-08,3247.83,13924.91,4096.01,7095.09,28963.56,112865.0,69195.0,86.31,115.01,1892.82,129787.0,17076.2109375,52275.5703125
2021-06-09,3216.18,13911.75,4096.85,7081.01,28860.8,112970.0,69290.0,86.29,115.37,1888.3,129907.0,16966.220703125,51941.640625
2021-06-10,3224.64,14020.33,4096.07,7088.18,28958.56,112895.0,69405.0,86.32,115.78,1898.14,130076.0,17159.220703125,52300.46875
